13.528069731704704,3.4283125400543213,346.67215,2474.0,155.0,151.34135,0.38996136,3.7689762,0,.\Training\Carriers\train_carr1.bmp
14.178133868145178,3.4622159004211426,348.01108,2676.0,155.5,150.71008,0.4387306,3.690892,1,.\Training\Stego\train_steg_0.1_1.bmp
2.679554397774811,1.8939107656478882,299.19614,1384.0,138.5,153.92929,0.1511439,8.017585,0,.\Training\Carriers\train_carr2.bmp
2.9242929235420405,1.9366862773895264,301.38376,1475.0,129.5,153.30716,0.2984126,5.9968266,1,.\Training\Stego\train_steg_0.1_2.bmp
4.07207980582081,2.250891923904419,461.3175,1938.0,49.0,0.0,0.08310259,11.464432,0,.\Training\Carriers\train_carr3.bmp
4.509512300325705,2.312260627746582,464.75375,2108.0,49.0,0.0,0.25973257,7.4089723,1,.\Training\Stego\train_steg_0.1_3.bmp
0.6081312080035026,1.059043526649475,154.08621,773.0,212.5,205.55754,0.25812104,4.827419,0,.\Training\Carriers\train_carr4.bmp
0.7795027443687661,1.106509804725647,156.86916,778.0,211.0,204.52391,0.46274072,3.9218435,1,.\Training\Stego\train_steg_0.1_4.bmp
22.147525391871508,4.723461627960205,626.674,4127.0,108.5,105.66549,0.3292143,3.6690514,0,.\Training\Carriers\train_carr5.bmp
23.769908918180672,4.834026336669922,628.4494,4402.0,104.0,105.46967,0.39260218,3.896486,1,.\Training\Stego\train_steg_0.1_5.bmp
9.215618978981867,2.921872138977051,420.14587,2417.0,128.5,0.0,0.19263582,5.2158175,0,.\Training\Carriers\train_carr6.bmp
9.572337034928402,2.9563024044036865,421.6657,2487.0,124.0,0.0,0.27425852,5.8448033,1,.\Training\Stego\train_steg_0.1_6.bmp
7.673293977682739,2.8336784839630127,313.67093,1811.0,145.0,172.73706,0.23341917,5.0242257,0,.\Training\Carriers\train_carr7.bmp
8.090499402010781,2.8802764415740967,314.6953,1871.0,147.0,172.48636,0.30382964,5.372953,1,.\Training\Stego\train_steg_0.1_7.bmp
59.81998938278674,5.7212324142456055,209.09824,2570.0,257.5,199.19017,0.5614735,2.0462573,0,.\Training\Carriers\train_carr8.bmp
37.90900327534641,4.346486568450928,199.28221,2212.0,248.0,198.8071,0.45828232,2.7779691,1,.\Training\Stego\train_steg_0.1_8.bmp
4.149987119499898,2.3437600135803223,563.68335,2431.0,2.0,0.0,0.29890874,4.9652095,0,.\Training\Carriers\train_carr9.bmp
4.4557097978639115,2.380472421646118,565.28253,2651.0,2.0,0.0,0.3534784,4.793339,1,.\Training\Stego\train_steg_0.1_9.bmp
120.43701813358027,9.4340181350708,422.34006,5883.0,144.0,0.0,0.83638,1.2013978,0,.\Training\Carriers\train_carr10.bmp
119.01669208635485,9.37150764465332,426.24884,5918.0,151.0,0.0,0.85994554,1.2632302,1,.\Training\Stego\train_steg_0.1_10.bmp
34.90888009955065,5.127444267272949,319.17615,3174.0,170.0,192.90576,0.40967524,2.551188,0,.\Training\Carriers\train_carr11.bmp
23.471647950030054,4.402053356170654,310.23102,2694.0,167.0,192.16277,0.3410922,3.9078224,1,.\Training\Stego\train_steg_0.1_11.bmp
3.4947217171640856,1.8781940937042236,321.96426,1562.0,142.5,78.70535,0.13998707,8.91726,0,.\Training\Carriers\train_carr12.bmp
3.8555790858011987,1.9271992444992065,323.8722,1674.0,139.5,78.14442,0.26835546,6.8368926,1,.\Training\Stego\train_steg_0.1_12.bmp
26.193569751476257,4.728555679321289,505.32214,3962.0,85.0,0.0,0.2836143,3.2059937,0,.\Training\Carriers\train_carr13.bmp
27.931608000854563,4.831980228424072,507.3389,4336.0,87.0,0.0,0.35871896,4.009864,1,.\Training\Stego\train_steg_0.1_13.bmp
45.14283533881981,6.421036243438721,532.6781,4637.0,142.0,115.847534,0.48149583,2.5774622,0,.\Training\Carriers\train_carr14.bmp
